Round,Expected Reward,Regret,Real Reward,Cumulative Expected Reward,Cumulative Regret,Cumulative Real Reward,exploration_parameter
5,1.1813972124943515,0.605748820608455,1.2212285025915879,6.470080582995535,4.367342797033806,6.632679858006568,0.2
6,1.2155090195201192,0.5620646127528766,1.2216860681452928,7.685589602515644,4.929407409786682,7.854365926151872,0.2
7,1.2168832570920898,0.5477947391002208,1.1881404068620856,8.902472859607723,5.477202148886904,9.042506333013954,0.2
8,1.204875730381871,0.5463181921919168,1.1333992964361912,10.1073485899896,6.0235203410788225,10.175905629450128,0.2
9,1.2244174007601718,0.5141041457350757,1.2353807514584019,11.331765990749783,6.537624486813891,11.411286380908539,0.2
10,1.2309734256943048,0.49380220732654956,1.2442058189862844,12.562739416444098,7.031426694140451,12.655492199894836,0.2
11,1.2149034317362415,0.4972936898095275,1.201415708970601,13.777642848180319,7.528720383949973,13.85690790886544,0.2
12,1.2275947219668697,0.46957589191172083,1.214273082968373,15.005237570147177,7.998296275861687,15.071180991833812,0.2
13,1.2012280176112606,0.4820358906368723,1.208518603188583,16.206465587758444,8.48033216649856,16.27969959502239,0.2
14,1.1883412555073576,0.4811684797956719,1.2113263520688289,17.3948068432658,8.96150064629423,17.491025947091217,0.2
15,1.1914836748082211,0.4651780599105646,1.129455669146799,18.586290518074026,9.426678706204795,18.620481616238003,0.2
16,1.1811659516902706,0.4583214512488121,1.181737985558668,19.767456469764316,9.885000157453614,19.802219601796676,0.2
17,1.1493412664011926,0.47751850637537446,1.1321531986989761,20.916797736165478,10.362518663828984,20.934372800495627,0.2
18,1.1593124332998763,0.4553176747351435,1.143377998592674,22.07611016946535,10.817836338564128,22.077750799088314,0.2
19,1.126581366917682,0.470431380338406,1.0797520081888843,23.20269153638307,11.288267718902553,23.15750280727722,0.2
20,1.1136789581388271,0.47060946073522947,1.1130517843296552,24.316370494521895,11.758877179637764,24.270554591606878,0.2
21,1.133142897409127,0.436075270564782,1.1358005759515861,25.44951339193102,12.194952450202553,25.406355167558473,0.2
22,1.0984743105683417,0.45890451412083355,1.1413207105851093,26.547987702499316,12.65385696432338,26.54767587814356,0.2
23,1.1066551649839618,0.4358976242120765,1.0773474785139716,27.65464286748334,13.089754588535484,27.625023356657543,0.2
24,1.0941625816028584,0.4316796634491151,1.1003793091110685,28.748805449086145,13.521434251984576,28.72540266576864,0.2
25,1.088550041391186,0.42339771808094706,1.086103373733501,29.83735549047737,13.944831970065536,29.811506039502103,0.2
26,1.090429912381474,0.40345408076635647,1.0997947018293879,30.927785402858813,14.348286050831867,30.911300741331473,0.2
27,1.0657948385232063,0.40757908640666,1.0981979538525923,31.99358024138203,14.755865137238537,32.00949869518405,0.2
28,1.0319499791188935,0.42163792486451884,1.0730854508123677,33.02553022050091,15.177503062103058,33.08258414599642,0.2
29,1.041360107369854,0.39734273288396216,0.9879448346647282,34.06689032787081,15.574845794987013,34.070528980661166,0.2
0,0.9497321544183135,0.9345875476089899,0.9593159918935444,0.9497321544183135,0.9345875476089899,0.9593159918935444,0.5
1,1.1050488574600699,0.7759045710785147,1.2003693954668861,2.054781011878384,1.710492118687504,2.159685387360434,0.5
2,1.120010090002864,0.7556316049254277,1.0416363029758504,3.1747911018812442,2.466123723612934,3.2013216903362833,0.5
3,1.1618027611631434,0.706318881625698,1.1326199843598812,4.3365938630443885,3.1724426052386288,4.333941674696161,0.5
4,1.208342676572049,0.6491801944605899,1.2279449131886837,5.544936539616435,3.821622799699221,5.561886587884842,0.5
5,1.249454892210203,0.598458637112679,1.2111099453098932,6.794391431826628,4.420081436811895,6.772996533194731,0.5
6,1.2685208404726318,0.5685732699050557,1.3028261212763532,8.062912272299288,4.988654706716956,8.075822654471091,0.5
7,1.2853230637919484,0.5382476961689262,1.3247461609945326,9.34823533609122,5.5269024028858835,9.400568815465622,0.5
8,1.2766216128785013,0.5341679119845729,1.2973807429401492,10.624856948969732,6.061070314870452,10.697949558405764,0.5
9,1.2776168098482383,0.5210665514570688,1.23583551746897,11.90247375881797,6.582136866327516,11.933785075874741,0.5
10,1.2568292843238489,0.526393742634379,1.3191014904838791,13.15930304314181,7.108530608961895,13.252886566358606,0.5
11,1.234578710087631,0.5363897933883245,1.231061167201083,14.393881753229424,7.644920402350226,14.483947733559697,0.5
12,1.2449245376461362,0.5149463499100433,1.2640139805678887,15.63880629087559,8.159866752260282,15.747961714127603,0.5
13,1.2280308109591795,0.5171821538338522,1.219104103789449,16.866837101834754,8.677048906094125,16.96706581791705,0.5
14,1.2129628490771318,0.5206473551542666,1.238927286858814,18.07979995091189,9.197696261248403,18.20599310477586,0.5
15,1.2244924089539584,0.4974973914675289,1.2124310160337237,19.304292359865823,9.6951936527159,19.418424120809586,0.5
16,1.2198205503227826,0.49036423009144026,1.2078662008678689,20.524112910188638,10.185557882807357,20.626290321677427,0.5
17,1.1905271908470003,0.5058376923050343,1.1711243071136064,21.714640101035624,10.691395575112395,21.79741462879103,0.5
18,1.2002673065740488,0.48402745733279057,1.2094368297672007,22.914907407609665,11.175423032445178,23.006851458558273,0.5
19,1.197464127645289,0.4739330048873418,1.2335700822870597,24.112371535254997,11.649356037332545,24.240421540845297,0.5
20,1.1680387249887756,0.4891213844757638,1.1589546666544221,25.280410260243745,12.138477421808295,25.399376207499778,0.5
21,1.166475235897415,0.47715584203857453,1.235994790703426,26.446885496141192,12.615633263846886,26.635370998203168,0.5
22,1.1701392144604115,0.4607003495670624,1.1837594876037125,27.617024710601587,13.076333613413935,27.81913048580687,0.5
23,1.1553300165367089,0.45639358131845376,1.178731104833267,28.772354727138254,13.532727194732374,28.99786159064014,0.5
24,1.1557197488724467,0.44068123325735353,1.132596876514821,29.928074476010746,13.973408427989744,30.130458467154988,0.5
25,1.135595692706614,0.440007191696306,1.1403985533871999,31.06367016871737,14.413415619686045,31.27085702054219,0.5
26,1.1142151110527836,0.4387977298697677,1.135597623346877,32.177885279770145,14.852213349555797,32.40645464388902,0.5
27,1.0916574790754539,0.4446523564786636,1.099795216996806,33.269542758845574,15.296865706034463,33.506249860885816,0.5
28,1.095319579400655,0.42252511996453695,1.1214232442234877,34.364862338246276,15.719390825999014,34.627673105109366,0.5
29,1.077366373062435,0.41953511749596845,1.0378189156301572,35.44222871130865,16.138925943494982,35.66549202073953,0.5
0,0.9001555360957348,0.8975378396347303,0.8757099198708698,0.9001555360957348,0.8975378396347303,0.8757099198708698,1.0
1,0.9993030770488094,0.7958935938404867,0.9589085701773276,1.8994586131445443,1.6934314334752154,1.8346184900482014,1.0
2,1.0775607620196492,0.7113936129667902,1.0830682456119733,2.977019375164187,2.404825046442007,2.917686735660174,1.0
3,1.1076272935856541,0.6728480089779134,1.1300070740608792,4.084646668749849,3.0776730554199196,4.047693809721053,1.0
4,1.1475690992078034,0.6210038733868025,1.2073160599824668,5.232215767957657,3.698676928806723,5.255009869703509,1.0
5,1.1645857525014287,0.5907416772558565,1.1196730918895752,6.396801520459072,4.2894186060625765,6.374682961593088,1.0
6,1.1884672502271973,0.5571019319335581,1.1385401352296256,7.585268770686276,4.846520537996138,7.513223096822713,1.0
7,1.2129779530995028,0.5209277054545196,1.2376792025893903,8.79824672378578,5.367448243450654,8.750902299412104,1.0
8,1.211949892636205,0.5103652655961312,1.250887976066426,10.010196616421975,5.877813509046786,10.001790275478534,1.0
9,1.2188990678711717,0.4930370831254809,1.2230816543206198,11.229095684293139,6.3708505921722764,11.224871929799146,1.0
10,1.2248284607570366,0.47302771054533793,1.1554465160727174,12.453924145050184,6.843878302717607,12.380318445871861,1.0
