Round,Expected Reward,Regret,Real Reward,Cumulative Expected Reward,Cumulative Regret,Cumulative Real Reward,exploration_parameter
38,1.5414576430816822,0.3308416116585494,1.5625933320985965,51.40987339096715,21.60979754390192,52.36127401312638,0.1
39,1.5383779907332298,0.33392126400700184,1.57825570810998,52.948251381700395,21.943718807908922,53.93952972123634,0.1
40,1.5476917720743477,0.32460748266588374,1.4725014458989412,54.49594315377472,22.2683262905748,55.412031167135275,0.1
41,1.5382941613930274,0.33400509334720424,1.3806624805152858,56.03423731516776,22.602331383922014,56.79269364765059,0.1
42,1.5335737721546505,0.338725482585581,1.5529481751956313,57.56781108732239,22.941056866507584,58.34564182284619,0.1
43,1.5263487237479683,0.3459505309922632,1.5833368428780872,59.09415981107038,23.287007397499853,59.92897866572429,0.1
44,1.5396070345176698,0.3326922202225619,1.5753162757974324,60.633766845588035,23.619699617722414,61.50429494152172,0.1
45,1.5517351157237596,0.32056413901647285,1.566595141050037,62.1855019613118,23.94026375673889,63.07089008257175,0.1
46,1.5355360275730499,0.33676322716718227,1.5760566662068811,63.72103798888485,24.277026983906076,64.64694674877863,0.1
47,1.5457503240580222,0.3265489306822097,1.595413929552458,65.26678831294285,24.603575914588287,66.24236067833108,0.1
48,1.5512387476173606,0.32106050712287126,1.4812925635032061,66.81802706056027,24.924636421711153,67.72365324183428,0.1
49,1.5448911078368033,0.32740814690342823,1.5429361151948822,68.36291816839706,25.25204456861458,69.2665893570292,0.1
0,0.8116664171859607,0.8627539193418524,0.784817616743338,0.8116664171859607,0.8627539193418524,0.784817616743338,0.2
1,0.8078700494207497,0.8665502871070637,0.8160726707262284,1.6195364666067116,1.7293042064489157,1.6008902874695665,0.2
2,0.8286821603392529,0.8457381761885605,0.7999619585631815,2.4482186269459647,2.5750423826374766,2.4008522460327475,0.2
3,0.8336988040442114,0.8407215324836029,0.6379278423269178,3.2819174309901755,3.415763915121078,3.038780088359665,0.2
4,0.8554620519572511,0.8189582845705633,0.6872491413871756,4.137379482947426,4.234722199691643,3.7260292297468407,0.2
5,0.8533604318984612,0.8210599046293523,0.7493309549327617,4.990739914845887,5.055782104320993,4.4753601846796025,0.2
6,0.8580722239363613,0.8163481125914526,0.764980829379722,5.84881213878225,5.872130216912447,5.240341014059323,0.2
7,0.8672646913406229,0.8071556451871907,0.8817270903220389,6.716076830122871,6.679285862099636,6.122068104381366,0.2
8,0.9191357337855594,0.7552846027422543,1.0150742007014746,7.635212563908429,7.434570464841893,7.13714230508284,0.2
9,0.9159325353938793,0.7584878011339344,0.9760670871468632,8.55114509930231,8.193058265975827,8.113209392229706,0.2
10,0.9938673750415942,0.6805529614862195,0.8484522489026957,9.545012474343904,8.873611227462048,8.961661641132398,0.2
11,1.069743191052107,0.6046771454757063,1.0388002218057408,10.614755665396014,9.478288372937751,10.000461862938137,0.2
12,1.071613562293191,0.6028067742346228,1.2169765345533914,11.686369227689202,10.081095147172377,11.217438397491533,0.2
13,1.144066732455414,0.5303536040724,1.1301794721884486,12.830435960144616,10.611448751244778,12.347617869679983,0.2
14,1.1531338850405997,0.5212864514872141,1.1795181079854293,13.983569845185208,11.132735202731986,13.527135977665408,0.2
15,1.14304989627419,0.5313704402536241,1.197769610398815,15.126619741459411,11.664105642985614,14.724905588064214,0.2
16,1.109626851041702,0.564793485486112,1.1731969856330782,16.236246592501107,12.228899128471731,15.898102573697301,0.2
17,1.1472619445078749,0.5271583920199387,1.2718844099648758,17.383508537008982,12.756057520491668,17.169986983662174,0.2
18,1.1793469139174961,0.49507342261031745,1.0302821014903376,18.56285545092648,13.25113094310198,18.20026908515251,0.2
19,1.1631526623845427,0.5112676741432702,1.2129350607656009,19.726008113311032,13.762398617245248,19.413204145918108,0.2
20,1.1783728822282653,0.49604745429954816,0.9962555888773807,20.90438099553929,14.2584460715448,20.409459734795497,0.2
21,1.212836750952588,0.4615835855752255,1.2307417891170704,22.117217746491875,14.720029657120033,21.640201523912566,0.2
22,1.2385873130507579,0.4358330234770556,1.307447470001923,23.355805059542625,15.155862680597084,22.947648993914495,0.2
23,1.2240666007787389,0.4503537357490749,1.3399859499373001,24.579871660321384,15.606216416346156,24.28763494385179,0.2
24,1.2430725450069753,0.43134779152083813,1.458748415864696,25.822944205328355,16.037564207866993,25.74638335971648,0.2
25,1.2895653813814096,0.3848549551464036,1.2222107709965184,27.11250958670977,16.422419163013405,26.968594130713015,0.2
26,1.2357334901097436,0.4386868464180696,1.1678445753360522,28.348243076819507,16.86110600943147,28.136438706049063,0.2
27,1.3013905717873442,0.3730297647404692,1.2801953758740694,29.649633648606844,17.234135774171936,29.41663408192311,0.2
28,1.3106097689755845,0.36381056755222985,1.467966730103007,30.960243417582447,17.59794634172416,30.884600812026115,0.2
29,1.3084175850619821,0.36600275146583194,1.3765174580597361,32.2686610026444,17.96394909318999,32.26111827008586,0.2
